seed,auth,arrival_rate,interarrival_a,avg_service_a,avg_population_a,utilization_a,completion_a,interarrival_b,avg_service_b,avg_population_b,utilization_b,completion_b,interarrival_p,avg_service_p,avg_population_p,utilization_p,completion_p,avg_response_time,avg_population
123456789,2,0.6,0.5559138226690367,0.45511983584182064,0.818680454900165,0.4497489984204963,1087935,1.66774146800711,1.5298289913644756,0.9172976697101686,0.47824549681754336,362645,1.66774146800711,1.2103889538440677,0.7257588744045252,0.41963570282371965,362645,3.1953377810503643,2.461736999014859
123456789,2,0.65,0.5131107820055363,0.4864138905513807,0.9479690740468831,0.4867791442953438,1178691,1.539332346016609,1.6607370199587308,1.0788667604736502,0.5193505159468507,392897,1.539332346016609,1.274309938074368,0.827831630298598,0.4536763184434674,392897,3.4214608485844797,2.8546674648191313
123456789,2,0.7,0.4766773736674983,0.5243874027116885,1.1000655165448698,0.5248653307304972,1268781,1.4300321210024949,1.8131512194082602,1.2678826903150862,0.5591098688131119,422927,1.4300321210024949,1.3685021877862344,0.9569528547755433,0.4898539990945533,422927,3.7060408099061832,3.324901061635499
123456789,2,0.75,0.4445582583894757,0.5718649099723904,1.2863590262719906,0.5623203571325096,1360449,1.3336747751684273,2.0027886030185225,1.5016980131035558,0.6000380553036112,453483,1.3336747751684273,1.4691390113571,1.1015656525120916,0.5243828215471473,453483,4.043792524348013,3.889622691887638
123456789,2,0.8,0.4155005361640653,0.6323804520364641,1.5219597933915499,0.6029922585482549,1455588,1.2465016084921958,2.2248342625055932,1.784847651752,0.6415535060885595,485196,1.2465016084921958,1.604170112566192,1.2869269889793922,0.5619076508792068,485196,4.461384827108249,4.593734434122942
123456789,2,0.85,0.3923569125523981,0.688282472117858,1.7542149696499758,0.6372401498155907,1541451,1.1770707376571943,2.5011866508122873,2.1249120056008475,0.6790185850335764,513817,1.1770707376571943,1.7422762854810665,1.4801709400176286,0.5951747948656348,513817,4.931745408411212,5.359297915268452
123456789,2,0.9,0.3702546073286939,0.7692427017874759,2.077568212178551,0.6752717257996075,1633470,1.1107638219860816,2.8913253120209785,2.6029606977372364,0.7203282063203237,544490,1.1107638219860816,1.8929253492870355,1.7041355628366364,0.6298860873800879,544490,5.55349336309549,6.384664472752425
123456789,2,0.95,0.35102198191692724,0.8612304819652912,2.453477282283283,0.7113557419670016,1722966,1.0530659457507816,3.2695558720933438,3.104775172778203,0.7583438563391389,574322,1.0530659457507816,2.0856836911345678,1.980568369476126,0.6653632412945029,574322,6.216470045193203,7.538820824537612
123456789,2,1.0,0.3335548862631639,1.0100780167734367,3.028181897585658,0.7504842735687726,1813191,1.0006646587894916,3.9770104617414144,3.9743171275767017,0.7986891131114943,604397,1.0006646587894916,2.3301637421067816,2.3285856950595423,0.6992964904905944,604397,7.317252220621633,9.331084720221902
123456789,2,1.05,0.31810035572877743,1.1603867899880542,3.6477236805422626,0.7859401643056219,1901286,0.9543010671863322,4.926604845663416,5.162328433718699,0.8390593864021456,633762,0.9543010671863322,2.6074572177336757,2.7322163957720473,0.7337576690670816,633762,8.694448853385147,11.54226851003301
123456789,2,1.1,0.3028037707158571,1.4450672588960856,4.772235252283908,0.826121516004247,1997331,0.9084113121475713,6.797994555567657,7.483303184955056,0.8804785974163293,665777,0.9084113121475713,3.0622465731433848,3.3709529106864737,0.7698727623548997,665777,11.305308387607127,15.626491347925437
123456789,2,1.15,0.2896343322776838,1.8370029259096534,6.342330052814577,0.8630001090507751,2088150,0.8689029968330514,9.244711277096828,10.639251818881553,0.9178537897506284,696050,0.8689029968330514,3.5554118919757305,4.091736486383262,0.8043633370178743,696050,14.63712609498221,21.07331835807939
123456789,2,1.2,0.27823719065760083,2.4406796465034595,8.771607875850659,0.8980994380335547,2173683,0.8347115719728025,19.811888589735556,23.73411551411675,0.9595566635599685,724561,0.8347115719728025,4.3883717159986,5.257152580615423,0.8391637708265286,724561,26.640939952237616,37.76287597058283
1355029562,1,0.5,0.6674850040213884,0.3570938226251924,0.534982491195654,0.3496323816021803,906087,2.002455012064165,1.3216553203901507,0.6600155766779623,0.3981392043917598,302029,2.002455012064165,0.49933870474645214,0.24936253657539656,0.19951008000784787,302029,2.178087847761795,1.444360604449013
1355029562,1,0.55,0.6061221715797644,0.3801354076439547,0.6271589725540252,0.38471237387389695,997818,1.8183665147392936,1.4344770950560577,0.7888813328067844,0.4408830252977686,332606,1.8183665147392936,0.5112675139270247,0.28116823837595045,0.2194519743745348,332606,2.3258800166270373,1.6972085437367601
1355029562,1,0.6,0.5562115336630198,0.4015107776701662,0.7218645626762351,0.41961753315754635,1087350,1.6686346009890594,1.5365892777224397,0.9208630740561724,0.48030086682217205,362450,1.6686346009890594,0.5227942064077999,0.3133055052453678,0.2388012023947804,362450,2.460894261800406,1.9560331419777754
1355029562,1,0.65,0.5125072492421564,0.42732315372911767,0.8337860719329858,0.4548216858205795,1180080,1.537521747726469,1.6600044051520808,1.0796579749109398,0.5204682580638909,393360,1.537521747726469,0.5389155073262767,0.3505077597879532,0.2596879260417768,393360,2.626243066207475,2.263951806631879
1355029562,1,0.7,0.47549132468529187,0.4563908772984442,0.9598260721580579,0.4906977031130157,1271946,1.4264739740558756,1.8363700514343955,1.287343766912009,0.5616156411724634,423982,1.4264739740558756,0.5525668485685659,0.3873639127099258,0.27953627605689174,423982,2.845327777301405,2.6345337517799927
1355029562,1,0.75,0.4441496756521275,0.49501211593943684,1.1145110052264755,0.5250718780830285,1361703,1.3324490269563825,1.994229936127794,1.496657784862815,0.5994301479648533,453901,1.3324490269563825,0.5713393644031532,0.4287868174283368,0.30034960576990666,453901,3.0605814164703844,3.0399556075176273
1355029562,1,0.8,0.41652897437636316,0.5298246339883179,1.2719956766182567,0.5610531924132499,1451997,1.2495869231290895,2.237593297576289,1.790661046418228,0.6413580516495654,483999,1.2495869231290895,0.586953678856281,0.4697167666341665,0.31997380775776973,483999,3.3543716104208876,3.532373489670651
1355029562,1,0.85,0.39256773783006704,0.5750194864737634,1.4647586866241091,0.5944299899559125,1540623,1.177703213490201,2.4813119750637775,2.1068986096380615,0.678974407575847,513541,1.177703213490201,0.6065111143700147,0.5149926476147242,0.33998129015313294,513541,3.6628425759075554,4.086649943876894
1355029562,1,0.9,0.3697365793493241,0.6330302654797221,1.7121068767387424,0.6319391351557334,1635759,1.1092097380479722,2.89228718585359,2.6075134425843136,0.7211375031718149,545253,1.1092097380479722,0.625414966418046,0.563836793284131,0.36023145600020384,545253,4.150732417751358,4.883457112607187
1355029562,1,0.95,0.3507686039817385,0.7037604222820066,2.0063192665681595,0.6658656521172873,1724208,1.0523058119452153,3.3575037317738845,3.190585987008488,0.76014166520071,574736,1.0523058119452153,0.6479775873408548,0.6157634883619345,0.380799723468551,574736,4.709241741396746,5.812668741938581
1355029562,1,1.0,0.3329003393851844,0.78725308460848,2.3648229121708315,0.702242137910248,1816758,0.9987010181555532,3.976077228065607,3.9812349689157607,0.8011024938951377,605586,0.9987010181555532,0.6656975666784848,0.6665611051201604,0.4001585790344821,605586,5.429027879352573,7.0126189862067525
1355029562,1,1.05,0.3172932552819505,0.881761377219969,2.7789765878291415,0.7349256583122148,1906116,0.9518797658458515,5.018504232733156,5.272139049930954,0.8398930951851933,635372,0.9518797658458515,0.6907150066008788,0.7256236898081815,0.4205701997429738,635372,6.590980616554004,8.776739327568276
1355029562,1,1.1,0.30325201084368564,1.0135830960297971,3.3423085616586086,0.7690696790709914,1994379,0.9097560325310569,6.63374061563222,7.291626489003131,0.8801383486626717,664793,0.9097560325310569,0.7136138389632679,0.7843848399562235,0.4395945905100733,664793,8.360937550625286,11.418319890617964
1355029562,1,1.15,0.28968157116344667,1.2009842234234245,4.145719222198856,0.8046973051296048,2087805,0.8690447134903401,10.297845662105143,11.84916389851546,0.9211519302785955,695935,0.8690447134903401,0.7392952798080173,0.8506663653039513,0.4597146790183735,695935,12.238125165336584,16.845549486018268
1355029562,1,1.2,0.27720131344453697,1.4723278233215684,5.311291013070662,0.8413448484643556,2181807,0.8316039403336108,22.90652061769265,27.544408514266177,0.9645850370815886,727269,0.8316039403336108,0.7702420934320624,0.9261931670229083,0.48122081645817544,727269,25.14909053444628,33.78189269435975
1355029562,2,0.5,0.667644454118396,0.4000057878700044,0.5991284317161943,0.3745435362121064,905865,2.002933362355188,1.3331839111340873,0.6656140236705846,0.39902005868685647,301955,2.002933362355188,1.0783759140239013,0.5383969347127091,0.3494899402467937,301955,2.811565613027993,1.803139390099488
1355029562,2,0.55,0.6062372237777216,0.42255795458344936,0.697015847489843,0.4116787412366348,997626,1.8187116713331648,1.4269970276454407,0.7846178508778147,0.43990438169147905,332542,1.8187116713331648,1.1411660795418448,0.6274570019968214,0.38514826541284025,332542,2.990721061770735,2.109090700364479
1355029562,2,0.6,0.5569541903709058,0.45331763604966613,0.8139171768697079,0.4486255687365523,1085904,1.6708625711127172,1.536973953525156,0.9198623670566177,0.4783316087763223,361968,1.6708625711127172,1.2006190852578682,0.7185575989532067,0.41804259866239163,361968,3.1909106748326908,2.452337142879532
1355029562,2,0.65,0.512435636392077,0.48784851374871807,0.9520150176326739,0.48767160295787015,1180245,1.537306909176231,1.667530289086796,1.0847041194333287,0.519461948197517,393415,1.537306909176231,1.2876941790329983,0.8376262726432006,0.45456806387763016,393415,3.4430729818685126,2.8743454097092034
1355029562,2,0.7,0.4757587860814004,0.5253444536771397,1.104211525557492,0.5250242449531348,1271232,1.4272763582442012,1.7914106871541304,1.2551106954156812,0.5582755711541978,423744,1.4272763582442012,1.3702084524995939,0.9600050373782567,0.4900346894750044,423744,3.686963593330864,3.31932725835143
1355029562,2,0.75,0.4445236106170007,0.5713215212216126,1.2852432956528193,0.5624370218337071,1360554,1.333570831851002,1.992145308683261,1.4938415042121354,0.5988053801166753,453518,1.333570831851002,1.4718180232447324,1.1036659023752051,0.5251797743044184,453518,4.035284853149606,3.88275070224016
1355029562,2,0.8,0.4158342445804274,0.6258886815307616,1.5051258145528592,0.6015491784484175,1454424,1.247502733741282,2.2247923222608,1.7833801521296857,0.6404527575475705,484808,1.247502733741282,1.5910998567382804,1.2754160809400739,0.5614645691264808,484808,4.441780860529842,4.5639220476226185
1355029562,2,0.85,0.3923906626831949,0.6852029508719388,1.746206373801508,0.6365364484871775,1541316,1.1771719880495848,2.5027455520187076,2.126041746403799,0.6794785211686379,513772,1.1771719880495848,1.7133023842731054,1.4554225819079822,0.5938403631590164,513772,4.9012508871637515,5.32767070211329
1355029562,2,0.9,0.37008606309015446,0.7682111173141086,2.0757331328895594,0.6757897565448239,1634214,1.1102581892704635,2.8648844481350717,2.580339109421518,0.7208859415853607,544738,1.1102581892704635,1.8927388729433965,1.7047487346156267,0.6305707677414597,544738,5.525834438392577,6.360820976926704
1355029562,2,0.95,0.35101542838868766,0.8671123065941606,2.4702584599500517,0.7119273588105334,1722999,1.053046285166063,3.361892311566318,3.192490315626688,0.7593923840302639,574333,1.053046285166063,2.0887683442891256,1.9835176420698037,0.6650585676581174,574333,6.317772962449604,7.646266417646543
1355029562,2,1.0,0.33355425754625284,1.001032466973761,3.0011032256795716,0.7502972184155012,1813194,1.0006627726387585,4.090268795646263,4.087552695675041,0.8014138339887188,604398,1.0006627726387585,2.319773044312727,2.318232623422636,0.6995449696896604,604398,7.4110743069327505,9.406888544777248
1355029562,2,1.05,0.31773704717400936,1.180238056798339,3.7144051281270176,0.7876348697806644,1903455,0.953211141522028,4.9553865044981675,5.198474702663143,0.8379071400538599,634485,0.953211141522028,2.6331057628794197,2.7622736764004236,0.733943907643539,634485,8.768730324175927,11.675153507190585
1355029562,2,1.1,0.3028529667819055,1.4356808550135118,4.740445903030762,0.8255192473223287,1997001,0.9085589003457164,6.682089555495107,7.354485956126907,0.881071581478351,665667,0.9085589003457164,3.0449189346669345,3.3513189783781057,0.7705786724560955,665667,11.162689345175554,15.446250837535775
1355029562,2,1.15,0.28983836341272834,1.8340828534310931,6.327792375262352,0.8619805403697985,2086665,0.869515090238185,10.365688070343532,11.920930364580178,0.9204857301951263,695555,0.869515090238185,3.5658161258725873,4.100822390270463,0.8041061959966987,695555,15.765587049647213,22.349545130112993
1355029562,2,1.2,0.2776552808806983,2.4868972989387057,8.9564694298653,0.8998028893678138,2178237,0.8329658426420948,18.494657663352424,22.202610464095226,0.9580378757638728,726079,0.8329658426420948,4.514024667799398,5.419031438633289,0.8417519405225531,726079,25.495579630090525,36.578111332593814
1045971943,1,0.5,0.6696139905647324,0.3587782555560212,0.5357965168537057,0.34866446956050334,903204,2.008841971694197,1.3323910426147205,0.6632606339847098,0.3979434099179997,301068,2.008841971694197,0.5002184371613879,0.24900737632656114,0.19951424180177224,301068,2.1913877353321296,1.4480645271649766
1045971943,1,0.55,0.607055997185375,0.380827885950415,0.6273336878357996,0.38438658054485775,996279,1.821167991556125,1.431657788384629,0.7861181680229453,0.4402854161077854,332093,1.821167991556125,0.5141048498988255,0.28229313321459604,0.21971077309317047,332093,2.3265905242338696,1.695744989073341
1045971943,1,0.6,0.5552875351818705,0.40078483768553447,0.7217525040761491,0.4198655201763644,1089165,1.6658626055456114,1.531056473167107,0.9190665742844304,0.4802062457739135,363055,1.6658626055456114,0.5255637698133867,0.31548679095501936,0.23986911935347618,363055,2.457405080666028,1.9563058693155988
1045971943,1,0.65,0.5128237555274673,0.42845370166069263,0.8354768974141218,0.45524795244295696,1179351,1.5384712665824019,1.664594332570495,1.081976187888865,0.5199684168202807,393117,1.5384712665824019,0.5407267568289686,0.35146910186812136,0.2601229327997333,393117,2.6337747910601563,2.2689221871711083
1045971943,1,0.7,0.47522224936882174,0.45828634371471466,0.9643492092885662,0.4909625240751607,1272666,1.425666748106465,1.8191145049717738,1.275957457991175,0.5609507092710159,424222,1.425666748106465,0.5536688882674481,0.3883526547183981,0.2801266038518491,424222,2.8310697369539364,2.628659321998139
1045971943,1,0.75,0.4429809832920647,0.4938440303337479,1.1148153813200916,0.5269216459859979,1365294,1.3289429498761942,1.996124563665463,1.502033185863165,0.6013974606872678,455098,1.3289429498761942,0.5722086954019858,0.43057255312514287,0.30123247200373937,455098,3.0621772894011965,3.0474211203083996
1045971943,1,0.8,0.41588558332538134,0.5293727491326227,1.2728721739847009,0.5608104903010682,1454244,1.247656749976144,2.223824203122402,1.7823886556471578,0.6410667191874346,484748,1.247656749976144,0.5882795001712361,0.4715043149466426,0.32023175729585057,484748,3.3414764524262606,3.5267651445785013
1045971943,1,0.85,0.3911712283085987,0.5828149271554839,1.489905118413885,0.5965983118921665,1546125,1.173513684925796,2.524105274586657,2.1508699662039077,0.6826419863940091,515375,1.173513684925796,0.6086887006636655,0.5186829005139465,0.341533683761172,515375,3.7156089024058065,4.159457985131739
1045971943,1,0.9,0.3706555666157279,0.6315034699073246,1.7037257516370083,0.6300696922177365,1631703,1.1119666998471835,2.852932876833005,2.5656313024247552,0.7200628287357205,543901,1.1119666998471835,0.6226715027935126,0.5599660306303136,0.35974730805042376,543901,4.107107849533842,4.829323084692077
1045971943,1,0.95,0.35081168173959315,0.6960672843374878,1.9841553505592484,0.6655696334926414,1724001,1.0524350452187794,3.3309955455722657,3.165025749259685,0.7599776248423041,574667,1.0524350452187794,0.6481201469492135,0.6158269879510796,0.3803673387964913,574667,4.6751829768589666,5.7650080877700125
1045971943,1,1.0,0.33309292605580504,0.7799846916737919,2.3416279096423644,0.7007071133822581,1815708,0.9992787781674151,3.976590386187803,3.9794349525547013,0.8001637191468468,605236,0.9992787781674151,0.6684727546337544,0.6689509318987862,0.40027836887097407,605236,5.425047832495349,6.9900137940958516
1045971943,1,1.05,0.3183691304817156,0.8769118003699133,2.754333232750723,0.7335858634534572,1899681,0.9551073914451468,4.952500119940255,5.185179649690039,0.8382393400359993,633227,0.9551073914451468,0.684982013185739,0.717163999829899,0.41803453853660044,633227,6.514393933495907,8.656676882270661
1045971943,1,1.1,0.3024194378960868,1.0312180902105,3.409825598309834,0.7718358111483302,1999869,0.9072583136882603,6.852147194745356,7.5524363306635,0.8830011183083686,666623,0.9072583136882603,0.7148258295216111,0.7878809972318931,0.4402393832451645,666623,8.598191114477467,11.750142926205227
1045971943,1,1.15,0.29018465752525374,1.1942007459880057,4.115234979744169,0.805270024250803,2084187,0.8705539725757613,9.83794761432228,11.300575241743143,0.9193833330031639,694729,0.8705539725757613,0.739539628460693,0.8494884851291766,0.4585872556447307,694729,11.771687988770978,16.265298706616488
1045971943,1,1.2,0.2777018436832177,1.4734658160793623,5.305825398393131,0.8401407980770488,2177874,0.8331055310496532,20.167278982911306,24.206886891281968,0.9591827424210918,725958,0.8331055310496532,0.7686295646138886,0.9225899511614614,0.479181476017644,725958,22.409374363604556,30.435302240836563
1045971943,2,0.5,0.6643083385140381,0.4002604796715833,0.6025195400757086,0.37602858431789743,910413,1.9929250155421145,1.3276619779950818,0.6661847513348981,0.40022616897876784,303471,1.9929250155421145,1.0765758367545644,0.5401965394720041,0.35130237140952136,303471,2.8044982944212293,1.8089008308826109
1045971943,2,0.55,0.6057161964747184,0.42805464993761355,0.7066866803501055,0.4137341450757248,998487,1.817148589424155,1.4374396391484645,0.7910356360194752,0.44063764547780826,332829,1.817148589424155,1.1401209971973607,0.6274185806448483,0.38550845609912454,332829,3.005615286283439,2.125140897014429
1045971943,2,0.6,0.5560777270897242,0.4555300601524936,0.8191794838227524,0.44956457591112164,1087617,1.6682331812691726,1.5373802353113992,0.9215567077908458,0.4801541904210747,362539,1.6682331812691726,1.2027335102585865,0.7209583605965407,0.41888037786178967,362539,3.1956438057224794,2.461694552210139
1045971943,2,0.65,0.5128905714842192,0.4887252084383509,0.9528755852737202,0.4877710332023704,1179198,1.5386717144526576,1.6745220617589702,1.0882810777252345,0.5201571481099924,393066,1.5386717144526576,1.285016758040583,0.8351394432309881,0.4547050606292507,393066,3.448264028237904,2.876296106229943
1045971943,2,0.7,0.47682903760044526,0.5271351797486366,1.1055001425110553,0.5244893985944685,1268379,1.4304871128013357,1.8207401337961198,1.2728098058560122,0.5587921835482336,422793,1.4304871128013357,1.369392859892938,0.9572901853417991,0.48824558785042504,422793,3.7172681734376942,3.3356001337088665
1045971943,2,0.75,0.4436975465757323,0.5722573423030608,1.2897330224517554,0.563663304281243,1363089,1.331092639727197,2.01101555636312,1.5107848514839013,0.600659065850148,454363,1.331092639727197,1.474918102374041,1.108039129381917,0.5258782181939944,454363,4.058191001040221,3.9085570033175734
1045971943,2,0.8,0.41590369622601,0.6235963474715573,1.4993698711454004,0.6007774138564898,1454181,1.24771108867803,2.226959357373053,1.7848275187675382,0.6413877026565513,484727,1.24771108867803,1.5981221463525508,1.2808371988102052,0.5615073013599989,484727,4.448677851197161,4.565034588723144
1045971943,2,0.85,0.39243539438947733,0.6876691769315605,1.7522972344189685,0.6369995107399328,1541142,1.177306183168432,2.477290721695018,2.1041850869084286,0.6789383124238154,513714,1.177306183168432,1.7188868625279095,1.4600047021285059,0.5933127091795447,513714,4.883846761154488,5.316487023455903
1045971943,2,0.9,0.3703409683565254,0.7667434220589748,2.0703393967063617,0.6752092464910006,1633089,1.1110229050695761,2.8709382071406897,2.5840093329576788,0.7214830901075986,544363,1.1110229050695761,1.9005917668883403,1.7106417865653931,0.6293567484531438,544363,5.538273396088005,6.364990516229433
1045971943,2,0.95,0.3505715363061877,0.8786723099707463,2.506362322743395,0.7145345926935155,1725180,1.0517146089185632,3.3449980345308483,3.1804716230247996,0.7611324049285128,575060,1.0517146089185632,2.1008340248501853,1.997502818161782,0.666435500059535,575060,6.32450436935178,7.684336763929976
1045971943,2,1.0,0.3333612087133086,0.9943098136952234,2.9826473857691074,0.7496950657106194,1814247,1.0000836261399257,4.0055311083349,4.0051523594013165,0.7992983988507553,604749,1.0000836261399257,2.3353659338127692,2.3351451098238813,0.7008243862156079,604749,7.335206855842893,9.322944854994304
1045971943,2,1.05,0.31760016490131193,1.1688142593956585,3.6800985302890292,0.7865462864617138,1904280,0.9528004947039359,4.973977266760872,5.220312318503678,0.8403947634909131,634760,0.9528004947039359,2.6301169615618707,2.7603728841503328,0.733068684770222,634760,8.772908487718402,11.660783732943042
1045971943,2,1.1,0.3030284240280823,1.438236756008548,4.746104899848788,0.8259155266325569,1995837,0.9090852720842468,6.5357862157895505,7.189249116677559,0.8782698162119046,665279,0.9090852720842468,3.0495517497796345,3.354452930299409,0.7705790978838004,665279,11.023574721577733,15.289806946825756
1045971943,2,1.15,0.28967926684038214,1.8581177332785308,6.414360616700579,0.8635351462767429,2087826,0.8690378005211464,10.08890491688166,11.609216718881608,0.9196611893169725,695942,0.8690378005211464,3.6147814658148203,4.1594981589945945,0.8049408731963624,695942,15.561804115975011,22.183075494576784
1045971943,2,1.2,0.2777950447923658,2.5304567217441036,9.108839400314611,0.9007954435246022,2177142,0.8333851343770973,17.98071714776779,21.574954354302353,0.957846698887708,725714,0.8333851343770973,4.317833028018122,5.180941879203914,0.8410970249968903,725714,24.829006897530014,35.86473563382088
1447615824,1,0.5,0.6669669077728206,0.35732356246086944,0.5357433476352702,0.3495582981847649,906789,2.0009007233184617,1.3351404199585182,0.667268803681788,0.400505486572162,302263,2.0009007233184617,0.5013371966772358,0.2505554220869097,0.20036067121362705,302263,2.1938011790966234,1.453567573403968
1447615824,1,0.55,0.6046689957070593,0.3789254386516793,0.626664947081527,0.38476595227865923,1000215,1.814006987121178,1.4412133968656398,0.7944904414385388,0.44165208857735855,333405,1.814006987121178,0.5146831030589375,0.28372675874339914,0.22114374290950414,333405,2.3348219385762565,1.7048821472634648
1447615824,1,0.6,0.5539380424388625,0.40141911089343496,0.7246618029090846,0.4201338222023653,1091817,1.6618141273165872,1.5469655067003756,0.9308864332414737,0.4817474050633362,363939,1.6618141273165872,0.5273657547184875,0.31734232230600995,0.2410959293015534,363939,2.475750372312298,1.9728905584565681
1447615824,1,0.65,0.513196830964878,0.42772633940336463,0.833450919959989,0.4543692155685545,1178493,1.5395904928946342,1.6681869199079693,1.083521397506888,0.5191813975909286,392831,1.5395904928946342,0.5413196126433698,0.35159811900550636,0.2600571185170529,392831,2.637232871954704,2.2685704364723835
1447615824,1,0.7,0.47723392051163405,0.45879453598474235,0.9613553022560816,0.4888691381930022,1267302,1.4317017615349021,1.8229441852894723,1.2732620819640044,0.5594679287032749,422434,1.4317017615349021,0.5574814065956604,0.38938105848012955,0.2799786795129433,422434,2.839220127869875,2.6239984427002154
1447615824,1,0.75,0.4441936879577611,0.4930852954879579,1.110058193073204,0.5255259913933855,1361568,1.3325810638732833,2.020340952750553,1.516097416224036,0.6019727511157664,453856,1.3325810638732833,0.5726648128011667,0.4297371895908238,0.3006860419769281,453856,3.086091061039678,3.0558927988880638
