seed,b_improvement,arrival_rate,interarrival_a,avg_service_a,avg_population_a,utilization_a,completion_a,interarrival_b,avg_service_b,avg_population_b,utilization_b,completion_b,interarrival_p,avg_service_p,avg_population_p,utilization_p,completion_p,avg_response_time,avg_population
1540130622,True,1.3,0.2564528260370692,2.557533117075248,9.972662634841633,0.908191745988672,112629,0.7692439003475433,0.8137610030311165,1.0577072484989232,0.5150695026344252,37543,0.7692901962308804,0.8352880341388541,1.0856875728896418,0.5216546843190085,37543,9.321648388395714,12.116057456230198
1540130622,True,1.35,0.24693768117087775,3.911138031913738,15.838503396011442,0.9425477431171531,117009,0.7406856582244328,0.8407120355961837,1.1348462026658366,0.535058843700674,39003,0.7408070563443298,0.8819393413613766,1.1904974237888915,0.5417403149513541,39003,13.456065472698775,18.163847022466168
1540130622,True,1.4,0.23780950907049228,11.317585812607069,47.590872289307526,0.9777757828945993,121512,0.7132904108568957,0.868135535731242,1.2168474824602082,0.5553908818404487,40504,0.713392659458718,0.9408249055742838,1.3187346568178364,0.5633237925573997,40504,35.76171787912673,50.126454428585575
1540130622,False,0.5,0.6752714635119667,0.35650041112777475,0.5279329103021917,0.344822177322157,42768,2.025724253735154,1.2499877387047147,0.6170256229147426,0.38465297936264425,14256,2.025768876330322,0.5023328439343325,0.2479642210413209,0.19879159316753803,14256,2.821821816022372,1.3929227542582552
1540130622,False,0.55,0.6136292217216129,0.3749351756732632,0.6110119315206187,0.37883509395083936,47067,1.8407294149621112,1.3592086033015456,0.7383433438873134,0.4257136446164499,15689,1.84085469221679,0.5132240167538085,0.27879130235995275,0.21856491881023052,15689,2.9972381470751435,1.6281465777678847
1540130622,False,0.6,0.5623712644585065,0.39677871575884543,0.7055450119979525,0.4133551023895484,51348,1.687068682355067,1.4737621682944273,0.8735394191720397,0.4656106099086981,17116,1.6870879819687323,0.5277268385037887,0.3127982288496328,0.23878233015918768,17116,3.191825154074752,1.891882660019625
1540130622,False,0.65,0.5179745663131785,0.4242237915752136,0.8190041528635353,0.44831080294881914,55761,1.5537438274770377,1.5945863218112546,1.026166570254122,0.5076707002795053,18587,1.5538923529172761,0.5384054089291025,0.3464808548335451,0.25881963776326244,18587,3.405663105465998,2.1916515779512022
1540130622,False,0.7,0.4811513488440798,0.45080645580872974,0.9369312695095495,0.48223827489811855,60024,1.4434279294918688,1.715473147030356,1.1884482521982334,0.545436215594052,20008,1.4434435094912101,0.5521922360597814,0.3825486274493521,0.2782012535942707,20008,3.6200847505163267,2.507928149157135
1540130622,False,0.75,0.44893335039049714,0.4857072752066536,1.0819092696289896,0.5172173048831984,64329,1.3467516401517685,1.8713614515983625,1.3894811440692008,0.585001328662512,21443,1.3467857527486744,0.565146920534895,0.4196201589176203,0.2980206138430459,21443,3.893630197753218,2.8910105726158104
1540130622,False,0.8,0.42060853118275454,0.5251141237474268,1.2484601668561768,0.552213263414408,68670,1.2616735530309156,2.072852755274188,1.642737568644971,0.6258901154076214,22890,1.261823224175653,0.5855864912877815,0.46407779157578144,0.3178726930494102,22890,4.23378161780425,3.3552755270769294
1540130622,False,0.85,0.39506735786222236,0.5722145035874084,1.4483852546052016,0.5877512582655974,73107,1.1850942034042224,2.326091547644115,1.962595423771793,0.6666784238288167,24369,1.1851949172797478,0.6045249514803633,0.5100564096597336,0.3384968118523772,24369,4.647260009886703,3.9210370880367287
1540130622,False,0.9,0.3716346414862207,0.6304505709802449,1.6964227218761525,0.6254308667848889,77721,1.1148203239580545,2.643619894015272,2.371159644991853,0.7084357730252632,25907,1.1148970311107742,0.6258399006019126,0.5613387612540061,0.3605107813450371,25907,5.16081150755792,4.628921128122011
1540130622,False,0.95,0.35164929073379736,0.6956277437945969,1.9781737775474537,0.6611228729526645,82137,1.0548227628321638,3.0844583330075697,2.9237834204299813,0.7495070589146544,27379,1.0549285541580202,0.6477790206470144,0.6140350610031923,0.3805584414175432,27379,5.819120585038375,5.515992258980627
1540130622,False,1.0,0.33360863436397986,0.7746025846708854,2.321873442107236,0.6962455764990382,86571,1.0007985249528535,3.6866869348146962,3.683618177333651,0.790498818292961,28857,1.0008134025822892,0.6762679279544285,0.6757050100013189,0.4013331552286633,28857,6.68676261678178,6.681196629442206
1540130622,False,1.05,0.3181940026865337,0.8919732309022153,2.803227162025207,0.7316139607171793,90792,0.9543917024258456,4.45640543899013,4.668419910217226,0.8293690042597476,30264,0.9545519178836411,0.7010728959815331,0.7344265935676321,0.4208936536495807,30264,7.833398027678309,8.206073665810065
1540130622,False,1.1,0.3035754031557069,1.0280788894288986,3.3865676384881476,0.766452490508215,95145,0.9106200403688924,5.7117335984668545,6.271623822882143,0.8675824331962778,31715,0.9107142204290334,0.7233769117700234,0.7942856217939613,0.44089361908085567,31715,9.519347178523573,10.45247708316425
1540130622,False,1.15,0.29066261366742246,1.1880967818411696,4.087512524013762,0.8010090964478471,99378,0.8718953884870078,7.864353664490049,9.018806264548166,0.9057286037017652,33126,0.8719664321813176,0.7380442630787089,0.8463859215059448,0.46034238155465756,33126,12.166688273092268,13.952704710067874
1540130622,False,1.2,0.2783568374297327,1.392282172115639,5.001774709604197,0.8363661121269277,103986,0.833198742214431,14.196856188457243,17.000738705960163,0.9472352484683322,34662,0.8350042320361696,0.7750837141857316,0.9281629344692715,0.4802683855623249,34662,19.148786418989893,22.93067635003363
1209140918,True,0.5,0.663024573976447,0.3613351919109551,0.5449765196721627,0.3520401640410179,43551,1.9890116251415697,0.4997845211143477,0.2512633098946669,0.20173165672050986,14517,1.9890352637449022,0.49847609084073286,0.250605505366061,0.2001572840559459,14517,2.082266187687946,1.0468453349328906
1209140918,True,0.55,0.6021328387109829,0.3845182363976353,0.638580113000968,0.3875717937832205,47961,1.8062892325125293,0.5140976715744965,0.2845920931112726,0.22211903133992522,15987,1.8063744547309015,0.5102425573031784,0.282457994669827,0.22001825275255307,15987,2.1778949380705805,1.2056302007820676
1209140918,True,0.6,0.5511634332784358,0.4075759097807025,0.7394785336209376,0.42388569879328863,52392,1.653358224534933,0.5284025137961278,0.31956608710740064,0.2423657807410682,17464,1.653483213665005,0.521474676496049,0.315376285203929,0.2399540744825044,17464,2.272604919634284,1.3744209059322672
1209140918,True,0.65,0.5095897098101692,0.4341361549744892,0.8519280072601269,0.45857435248446415,56679,1.5285871656214658,0.543527194817839,0.355530582335436,0.2623002814802997,18893,1.5287050759967769,0.5322155977988593,0.3481314701775828,0.25923651914528056,18893,2.3781512575401655,1.5555900597731458
1209140918,True,0.7,0.47351325258261734,0.46392537920952087,0.9797491050554856,0.4933438623492099,60993,1.4204511853999118,0.5590460051871535,0.3935437664567426,0.28319989268530205,20331,1.420495374390309,0.5504631245173651,0.38750179646769095,0.27917285251991597,20331,2.501285267333081,1.7607946679799193
1209140918,True,0.75,0.4418660704830926,0.495019385848424,1.1202910980918728,0.5272456554248582,65355,1.3255657840476243,0.5767817301487167,0.4351098538091665,0.30287192704955507,21785,1.3255926812849583,0.5673834573005743,0.42802002951122864,0.2993601469731654,21785,2.629223344994563,1.9834209814122679
1209140918,True,0.8,0.4145187907507607,0.5375346558004029,1.2967486702087285,0.5622704198413783,69672,1.2435293524189401,0.5917156750976108,0.4758183226232824,0.32214134511978765,23224,1.2435515347161452,0.5832137155673559,0.46898161321545834,0.31900104065933954,23224,2.7875333580661756,2.2415486060474694
1209140918,True,0.85,0.391015221237968,0.5861777551584193,1.4991123335761158,0.59681635341129,73860,1.1729751192199358,0.614421999425737,0.5237817307429092,0.34243173077407973,24620,1.1730138649048396,0.5989245662409503,0.5105704974485473,0.33746570175249757,24620,2.9718798311419454,2.5334645617675724
1209140918,True,0.9,0.36860987202990464,0.640031761323703,1.7363251756765872,0.6322259847828033,78351,1.1057811492636067,0.6331835228433785,0.5725822570965254,0.3630103289173258,26117,1.105813348414823,0.6154349354755242,0.55653236658496,0.35772162391609896,26117,3.1687137422900116,2.8654397993580725
1209140918,True,0.95,0.34830084702626996,0.7092546264995079,2.0363236818332004,0.6694568098703966,82920,1.0448553887238232,0.6528037638237966,0.6247496616859232,0.38398874097920055,27640,1.044897162556576,0.630177436555025,0.6030956959925288,0.37868628685770006,27640,3.410745079877345,3.264169039511652
1209140918,True,1.0,0.33110400676774454,0.7933020703817046,2.3959283238878615,0.7051939677795317,87237,0.9932083650302287,0.6728503858393264,0.6773801797826542,0.40393685293440995,29079,0.993310648909894,0.6494574089426769,0.6538297156239179,0.39821407449234886,29079,3.702214005927117,3.727138219294434
1209140918,True,1.05,0.31558046934834943,0.9110396282858221,2.8868688893713155,0.7408025619580693,91530,0.9465854666380792,0.6987783624044556,0.7380877305293264,0.4240458780766,30510,0.9466930859181009,0.6748689788907261,0.7128333386284623,0.41848448552737266,30510,4.106766226152648,4.337789958529104
1209140918,True,1.1,0.30157509640273455,1.0513448126345084,3.4861769110095167,0.7745979935417961,95772,0.9046520905874428,0.7210702316298762,0.7970041044939642,0.4436293781819442,31924,0.9047105763084873,0.7013848210327128,0.7752456788145045,0.43872933033055367,31924,4.576489490566114,5.058426694317985
1209140918,True,1.15,0.28919419949251396,1.2414360884023705,4.292710005630296,0.8083624069240588,99867,0.8675343212657431,0.7467885701936956,0.8607630032425948,0.46182933566956086,33289,0.8675641762853559,0.7320282761503276,0.8437500017899611,0.4575927991599835,33289,5.2031251115511346,5.997223010662852
1209140918,True,1.2,0.2774701526749815,1.5088843745390517,5.4379701211213805,0.8421447194657713,104094,0.8323567278091704,0.7704279297017738,0.9255323851384317,0.48082744455334925,34698,0.8323992124816147,0.7528371826985825,0.904400225461223,0.4764304612536193,34698,6.049918236017511,7.267902731721035
1209140918,True,1.25,0.26642837818663573,1.909801833002782,7.168115367938832,0.8764901305921252,108435,0.7992186913637761,0.8030238954296018,1.0046710651999053,0.4998645715667668,36145,0.7992485484650544,0.7842087394166491,0.981131239123723,0.49596414697769364,36145,7.316638133854597,9.15391767226246
1209140918,True,1.3,0.2561056592936561,2.5930159032856137,10.124770888730444,0.9124999637886531,112824,0.7680981507683214,0.8311391999660938,1.0817640269305189,0.5201677895593014,37608,0.7682099381042499,0.8217281434881862,1.0695151252379689,0.5168271142934375,37608,9.431915053311123,12.276050040898932
1209140918,True,1.35,0.24635475102035917,4.264322429173916,17.309590010906984,0.9494015645583519,117288,0.7390085131261255,0.8672630855167713,1.1734547665522612,0.5421009029811836,39096,0.7390269176937599,0.856322645413167,1.158651747950226,0.5376485867730504,39096,14.516553018451686,19.641696525409472
1209140918,True,1.4,0.23756251450980043,11.941803875928159,50.26715489227885,0.9835263422312354,121671,0.7125173113045792,0.9115815741228772,1.2790533339704442,0.5617724819603495,40557,0.7126831434898165,0.9087365782728708,1.2750614790115702,0.5581065634566349,40557,37.645729780180226,52.82126970526087
1209140918,False,0.5,0.6630293973717275,0.3603417800939194,0.543474272663069,0.35203760304183096,43551,1.9890116251415744,1.3366428035934477,0.6719832999510765,0.40346037835200826,14517,1.9890497339307585,0.4974160381707043,0.2500707517969103,0.2001558279645922,14517,2.91508418204591,1.465528324411056
1209140918,False,0.55,0.6021368301844937,0.38505568472982665,0.6394678608332585,0.387568880029358,47961,1.8062932239860265,1.4397969692928083,0.7970309442679648,0.44423472291057386,15987,1.806377807163475,0.5133045788132737,0.2841509197991745,0.2200165986615089,15987,3.1082686022955617,1.7206497249003978
1209140918,False,0.6,0.5512226768624214,0.411155946205549,0.7458937384864154,0.42384014123139074,52392,1.6533832711993952,1.5412801297773038,0.9320317579935842,0.4846794644470577,17464,1.6536609444169552,0.5236461090770098,0.31665548279018063,0.23992828516563536,17464,3.298394077470961,1.99458097927018
1209140918,False,0.65,0.5096318600992341,0.4398051877929587,0.8629812654896524,0.45853642523582605,56679,1.5285823791248117,1.6732122810279972,1.0943867055930252,0.5245571748908598,18893,1.5288706872459707,0.5386233511964761,0.35229375349147557,0.2592150785046015,18893,3.531251195603349,2.309661724574153
1209140918,False,0.7,0.4735306326673109,0.46653568021705394,0.9852272271940052,0.49332659303821885,60993,1.4204535302506602,1.8315775774941996,1.2893048160330607,0.5663799587652911,20331,1.420585730493653,0.5520583239701944,0.3886111429687224,0.2791630801822428,20331,3.783242942115556,2.6631431861957884
1209140918,False,0.75,0.441873012892922,0.4963842401586053,1.1233622852105616,0.5272373717105601,65355,1.3255657840476267,2.0391567569859075,1.5382651912950296,0.6057343370761165,21785,1.3256135085144614,0.5696591768695789,0.4297300242750843,0.2993554436362932,21785,4.097968654331303,3.0913575007806755
1209140918,False,0.8,0.414522809311029,0.5338901791841615,1.2879442485535828,0.5622649690337567,69672,1.243529352418947,2.251549762536308,1.810528756695583,0.6442764443819422,23224,1.2435635903969546,0.5828703474912444,0.46870095572271486,0.3189979481735133,23224,4.436090647580037,3.5671739609718807
1209140918,False,0.85,0.3910435503459649,0.5832164602214962,1.491428026195823,0.5967719449181921,73860,1.1729924629341646,2.531707969542899,2.158066788493132,0.6848125015600185,24620,1.1731061716680071,0.595013202335344,0.5071983997059112,0.33744059127555065,24620,4.876370552542731,4.156693214394866
1209140918,False,0.9,0.36863179840748955,0.6338471584240799,1.7194452466741077,0.632188525099551,78351,1.1058043430562015,2.871475378927425,2.596495924724229,0.7259776407734586,26117,1.1058688262594216,0.6191684841847191,0.5598754068035232,0.35770042874373187,26117,5.392185338384384,4.87581657820186
